dataset_name,idx,words,words_rationale,LIME,Partition SHAP,Integrated Gradient
sst2,506,crackerjack,1,-0.00883435345561598,0.07482255517425074,0.6375682643478064
sst2,506,entertainment,0,0.007324388784083709,-0.01234094477194958,0.0004832023952378861
sst2,506,--,0,0.003044064922587559,-0.036650913632229276,0.24260601969844503
sst2,506,nonstop,1,0.006356859332716101,-0.07454770398703658,0.5945407488587782
sst2,506,romance,1,0.006860224498891862,-0.2610856623091422,0.6718712459726794
sst2,506,",",0,-0.0019343147952062627,0.023039543802951812,0.16598152973303237
sst2,506,music,0,0.007399121562179233,-0.04313444097897445,0.34241112629380993
sst2,506,",",0,-0.0019343147952062627,0.0056536339779995615,0.3368474822090528
sst2,506,suspense,0,0.008596098505762338,-0.154117606739419,0.6222168424155663
sst2,506,and,0,0.0023539253134986227,-0.08417461892076972,0.31302662853808993
sst2,506,action,0,0.0069281430108241665,-0.020972795352463436,0.3958984931724241
sst2,506,.,0,0.0014863568209705935,0.01608820118690346,0.3297195559630625
sst2,742,it,0,0.05006987124037318,0.0017957363126184552,-0.14013749412061885
sst2,742,'s,0,0.026214063889124933,0.0035914726252369105,-0.06360075680961336
sst2,742,a,0,0.008741140353377252,0.008023653350522717,-0.06824905273261991
sst2,742,demented,0,-0.06482739377396908,0.03637674205700676,-0.14348867615776567
sst2,742,kitsch,0,0.024177266242298833,0.03742320000579079,-0.18170541496142523
sst2,742,mess,0,-0.1734303600625695,0.04415548827226023,-0.22154598455692812
sst2,742,(,0,0.008570511595352206,0.0029870198267207553,0.15628731257603456
sst2,742,although,0,0.022884804435630596,0.005299132426332037,0.08850535316273583
sst2,742,the,0,-0.01586053588999263,0.00402106914396147,0.07700984070595664
sst2,742,smeary,0,-0.023119547114238456,0.041316368757935165,0.0011448012166444393
sst2,742,digital,0,-0.0200062612996,0.007024974453946552,-0.046845620098349444
sst2,742,video,0,-0.025061902812702125,0.007208591218790016,-0.03920119405225387
sst2,742,does,0,0.0022507135281055034,0.0043935963333368595,0.0028362722322548876
sst2,742,match,0,0.0295129222753896,0.0049041771710634525,0.02018111181106491
sst2,742,the,0,-0.01586053588999263,0.0016512113072693641,0.04681559564381076
sst2,742,muddled,0,-0.013447181254015724,0.048257060145729835,-0.010340392946675353
sst2,742,narrative,0,0.0036838574358183662,0.0009961457838088567,0.08765278743352856
sst2,742,),0,0.09037116141184195,0.0009961457838088567,0.11691346717347759
sst2,742,",",0,0.04937505933892902,0.004153064374874633,0.1904371258712254
sst2,742,but,1,0.3358501640340729,-0.23095424584471402,0.665846542307013
sst2,742,it,0,0.05006987124037318,0.0006448778162848612,0.08037316484999082
