dataset_name,idx,words,words_rationale,LIME,Partition SHAP,Integrated Gradient
sst2,506,crackerjack,1,-0.009805052901867346,0.07482255517425074,0.6375682643478064
sst2,506,entertainment,0,0.007598990056573875,-0.01234094477194958,0.0004832023952378861
sst2,506,--,0,0.00367029327063906,-0.036650913632229276,0.24260601969844503
sst2,506,nonstop,1,0.005544354721456119,-0.07454770398703658,0.5945407488587782
sst2,506,romance,1,0.008798746519924636,-0.2610856623091422,0.6718712459726794
sst2,506,",",0,-0.002285313764099439,0.023039543802951812,0.16598152973303237
sst2,506,music,0,0.009226131303251141,-0.04313444097897445,0.34241112629380993
sst2,506,",",0,-0.002285313764099439,0.0056536339779995615,0.3368474822090528
sst2,506,suspense,0,0.009733790360942915,-0.154117606739419,0.6222168424155663
sst2,506,and,0,0.0004745379110536003,-0.08417461892076972,0.31302662853808993
sst2,506,action,0,0.008077517641098146,-0.020972795352463436,0.3958984931724241
sst2,506,.,0,0.00029419361510181176,0.01608820118690346,0.3297195559630625
sst2,742,it,0,0.07085078850737685,0.0017957363126184552,-0.14013749412061885
sst2,742,'s,0,0.015871705471280303,0.0035914726252369105,-0.06360075680961336
sst2,742,a,0,-0.01777235349222436,0.008023653350522717,-0.06824905273261991
sst2,742,demented,0,-0.0556637854313185,0.03637674205700676,-0.14348867615776567
sst2,742,kitsch,0,-0.0023346477141573166,0.03742320000579079,-0.18170541496142523
sst2,742,mess,0,-0.1695058552162751,0.04415548827226023,-0.22154598455692812
sst2,742,(,0,0.005045897773830914,0.0029870198267207553,0.15628731257603456
sst2,742,although,0,0.010651094017397932,0.005299132426332037,0.08850535316273583
sst2,742,the,0,0.01049203994827309,0.00402106914396147,0.07700984070595664
sst2,742,smeary,0,-0.014017538199523586,0.041316368757935165,0.0011448012166444393
sst2,742,digital,0,-0.011067115241079738,0.007024974453946552,-0.046845620098349444
sst2,742,video,0,-0.028574336217783085,0.007208591218790016,-0.03920119405225387
sst2,742,does,0,-0.002040659025240028,0.0043935963333368595,0.0028362722322548876
sst2,742,match,0,-0.002004416744253628,0.0049041771710634525,0.02018111181106491
sst2,742,the,0,0.01049203994827309,0.0016512113072693641,0.04681559564381076
sst2,742,muddled,0,-0.005959405340691416,0.048257060145729835,-0.010340392946675353
sst2,742,narrative,0,0.01686263357554925,0.0009961457838088567,0.08765278743352856
sst2,742,),0,0.09911789509266512,0.0009961457838088567,0.11691346717347759
sst2,742,",",0,0.06886726523971316,0.004153064374874633,0.1904371258712254
sst2,742,but,1,0.3258293082806939,-0.23095424584471402,0.665846542307013
sst2,742,it,0,0.07085078850737685,0.0006448778162848612,0.08037316484999082
sst2,742,'s,0,0.015871705471280303,0.0012897556325697224,0.34715842507335526
sst2,742,savvy,1,0.19287375482577032,-0.33123484917705354,0.7875088335155984
sst2,742,about,0,-0.07908728180194029,-0.009617899307704647,0.07669373661737726
sst2,742,celebrity,0,-0.0014411422497653315,-0.03776058484399982,0.22789083728406417
sst2,742,and,0,0.06450795241134204,-0.005227048013330205,0.12134336538638951
sst2,742,has,0,0.06005405245470003,-0.00032658268197944065,0.3280775128443033
sst2,742,more,1,-0.025481395832011096,-0.00032658268197944065,-0.5382558566671778
sst2,742,guts,1,-0.025245363608231635,0.0009843360310090553,-0.270986923048562
sst2,742,and,0,0.06450795241134204,0.0018691904209845235,0.8269994219140635
sst2,742,energy,1,0.12411941903272858,-0.03871287503206986,0.5610424052282553
sst2,742,than,0,-0.05958988678538685,-0.001576243014278589,0.5275119137769143
sst2,742,much,0,0.0466324073371241,-0.0013722540337766987,-0.0034877435587138475
sst2,742,of,0,0.00378356701682554,-0.01153063080200809,0.28417295479714705
sst2,742,what,0,-0.01760495215845219,-0.0046226608457800465,0.37704701646101224
sst2,742,will,0,0.05487310394621407,-0.010719348537531915,0.05152281125920819
sst2,742,open,0,0.07334415101547845,-0.021281103258418928,0.15023635822483028
sst2,742,this,0,0.016685970473705642,-0.01319978910444964,0.17996925512460107
sst2,742,year,0,0.03219087913871256,-0.019137771484141315,0.19799250448946182
sst2,742,.,0,0.023078244142053318,-0.0011091805521573407,0.14793376011616183
sst2,170,it,0,0.0004898679899665619,0.011619085911661386,-0.08187947306608218
sst2,170,'s,0,0.0030681992977566797,0.084748066496104,0.5162370281965443
sst2,170,also,0,0.003463318848608785,0.04735083878040314,0.18543728711466897
sst2,170,",",0,-0.0033505091725195566,0.18620466440916061,-0.23420473775513959
sst2,170,clearly,1,0.005757871142522982,0.07861821539700031,0.9044849432035078
sst2,170,",",0,-0.0033505091725195566,0.08644992299377918,0.17766375227240633
sst2,170,great,1,0.0059995852071654905,0.10656730830669403,1.6351732280405087
sst2,170,fun,1,0.005860008651921472,0.10830032825469971,1.4861946137507778
sst2,170,.,0,0.0006308327071139704,-0.012922760099172592,0.26684975679647016
sst2,602,instead,0,-0.23278201139645466,-0.11476198211312294,0.6747165988223942
sst2,602,",",0,0.03042140489955662,-0.015104705467820168,-0.11644768784424427
sst2,602,he,0,-0.028312373088509948,-0.06500608217902482,0.0687958427374234
sst2,602,shows,1,0.012017885822270155,0.011567156063392758,-0.06736602619634546
sst2,602,them,0,0.03813434670985842,0.07568965735845268,0.18529344171857062
sst2,602,the,0,-0.04465117088102766,0.07792789419181645,0.6852251250853671
sst2,602,respect,1,0.407326168097455,0.5473318787990138,2.761941854350932
sst2,602,they,0,0.028792135182571815,0.03942730987910181,0.23284449737090612
sst2,602,are,0,0.028470510988165627,0.06973663775715977,0.0270966293159262
sst2,602,due,1,0.04193091438311307,0.06038417655508965,0.3670920765668617
sst2,602,.,0,0.00911281498006039,-0.021419106051325798,0.25243028166091575
sst2,287,it,0,0.0018610109229788181,0.004728111202248197,-0.07153163869250334
sst2,287,'s,0,0.0011980989439143513,0.011875283897624931,0.2565964798395543
sst2,287,a,0,0.004460391973798966,0.03778328459062006,0.42590690593847697
sst2,287,much,1,0.004571581417910388,-0.001721246249001959,0.13677088043539834
sst2,287,more,1,0.0014033553567053428,-0.012007282196503618,-0.099870230723386
sst2,287,emotional,1,0.0008584754751762216,0.02269075244017269,0.23489366851887805
sst2,287,journey,0,0.010081864857347177,0.03306214984479374,0.2763327673573486
sst2,287,than,0,0.008581329710483001,-0.0020303008335548034,0.0444001181994068
sst2,287,what,0,0.000628968756209711,0.005073848720369995,0.08936766579911806
sst2,287,shyamalan,0,0.006356305955526383,0.04307412145578343,0.23305379764279985
sst2,287,has,0,0.0012813625494383883,0.06931190764090576,-0.0791249565629662
sst2,287,given,0,0.0016218339854075557,0.0112303478040413,0.08026611782174507
sst2,287,us,0,0.002451881877623358,-0.0020820422700925725,0.05743572536511035
sst2,287,in,0,0.005566113831547425,0.0005068742998556239,0.12225122067489069
sst2,287,his,0,0.005698072496485829,0.0176078282625095,0.12629059069716653
sst2,287,past,0,-0.014904151490233008,-0.03589843526923498,0.06061098642339953
sst2,287,two,0,-0.002668126994064966,0.0013717307106272322,0.04567016344032708
sst2,287,movies,0,0.006862691610330649,0.0287059318602697,0.11372247604009202
sst2,287,",",0,0.00033650538309277985,-0.0005825402818008321,0.033162440013207076
sst2,287,and,0,0.004659344973453746,0.004396832196248902,0.04035282343167647
sst2,287,gibson,0,0.0008961484767756716,-0.016155843974815474,0.06661982016850142
sst2,287,",",0,0.00033650538309277985,0.0053634276820553675,0.06384934341288151
sst2,287,stepping,0,0.001368912757932335,0.013577700706405772,-0.09609177344086818
sst2,287,in,0,0.005566113831547425,0.017127329597456588,-0.06177746969385092
sst2,287,for,0,-3.200070607526206e-05,0.013122648114545478,-0.0013365342102886427
sst2,287,bruce,0,0.005165077201329797,0.020122188257260455,0.16180494235625154
sst2,287,willis,0,0.0016835155991436956,0.014754199071062936,0.14742066620086708
sst2,287,",",0,0.00033650538309277985,0.010969207270277871,-0.01849206186924105
sst2,287,is,0,-0.0018632079857806801,0.0023569775745272636,0.5760622188486251
sst2,287,the,0,-0.002649585676110275,0.011996358074247837,0.06219788516386649
