dataset_name,idx,words,words_rationale,LIME,Partition SHAP,Integrated Gradient
sst2,506,crackerjack,1,-0.009304485777886975,0.07482255517425074,0.6375682643478064
sst2,506,entertainment,0,0.00770388142634864,-0.01234094477194958,0.0004832023952378861
sst2,506,--,0,0.0028597175831268544,-0.036650913632229276,0.24260601969844503
sst2,506,nonstop,1,0.00450007485576965,-0.07454770398703658,0.5945407488587782
sst2,506,romance,1,0.00877745041017531,-0.2610856623091422,0.6718712459726794
sst2,506,",",0,-0.0025616366150033073,0.023039543802951812,0.16598152973303237
sst2,506,music,0,0.00905252841461989,-0.04313444097897445,0.34241112629380993
sst2,506,",",0,-0.0025616366150033073,0.0056536339779995615,0.3368474822090528
sst2,506,suspense,0,0.009254062592544174,-0.154117606739419,0.6222168424155663
sst2,506,and,0,0.0015873689045904575,-0.08417461892076972,0.31302662853808993
sst2,506,action,0,0.008101819060973223,-0.020972795352463436,0.3958984931724241
sst2,506,.,0,-0.00011619874185573347,0.01608820118690346,0.3297195559630625
sst2,742,it,0,0.08849878943933465,0.0017957363126184552,-0.14013749412061885
sst2,742,'s,0,0.035147880257496024,0.0035914726252369105,-0.06360075680961336
sst2,742,a,0,-0.01609808535179647,0.008023653350522717,-0.06824905273261991
sst2,742,demented,0,-0.060343375939947194,0.03637674205700676,-0.14348867615776567
sst2,742,kitsch,0,0.01500030537028345,0.03742320000579079,-0.18170541496142523
sst2,742,mess,0,-0.17824176771641131,0.04415548827226023,-0.22154598455692812
sst2,742,(,0,0.021514630233472526,0.0029870198267207553,0.15628731257603456
sst2,742,although,0,0.03549977991471139,0.005299132426332037,0.08850535316273583
sst2,742,the,0,-0.014428222349176073,0.00402106914396147,0.07700984070595664
sst2,742,smeary,0,-0.0272950687188694,0.041316368757935165,0.0011448012166444393
sst2,742,digital,0,-0.022775593562728236,0.007024974453946552,-0.046845620098349444
sst2,742,video,0,-0.008526192356531327,0.007208591218790016,-0.03920119405225387
sst2,742,does,0,0.009469394394536855,0.0043935963333368595,0.0028362722322548876
sst2,742,match,0,0.01177966299229542,0.0049041771710634525,0.02018111181106491
sst2,742,the,0,-0.014428222349176073,0.0016512113072693641,0.04681559564381076
sst2,742,muddled,0,0.0007596812364222599,0.048257060145729835,-0.010340392946675353
sst2,742,narrative,0,0.007499370309969472,0.0009961457838088567,0.08765278743352856
sst2,742,),0,0.0781698109304464,0.0009961457838088567,0.11691346717347759
sst2,742,",",0,0.05635851827045409,0.004153064374874633,0.1904371258712254
sst2,742,but,1,0.34189082070021803,-0.23095424584471402,0.665846542307013
sst2,742,it,0,0.08849878943933465,0.0006448778162848612,0.08037316484999082
sst2,742,'s,0,0.035147880257496024,0.0012897556325697224,0.34715842507335526
sst2,742,savvy,1,0.1962473713861719,-0.33123484917705354,0.7875088335155984
sst2,742,about,0,-0.050133574372311744,-0.009617899307704647,0.07669373661737726
sst2,742,celebrity,0,-0.008597767737819584,-0.03776058484399982,0.22789083728406417
sst2,742,and,0,0.09598056000150484,-0.005227048013330205,0.12134336538638951
sst2,742,has,0,0.05034428485463236,-0.00032658268197944065,0.3280775128443033
sst2,742,more,1,-0.05189853778617238,-0.00032658268197944065,-0.5382558566671778
sst2,742,guts,1,-0.040242174291710495,0.0009843360310090553,-0.270986923048562
sst2,742,and,0,0.09598056000150484,0.0018691904209845235,0.8269994219140635
sst2,742,energy,1,0.13443847064771344,-0.03871287503206986,0.5610424052282553
sst2,742,than,0,-0.0699844268994657,-0.001576243014278589,0.5275119137769143
sst2,742,much,0,0.032122317812115365,-0.0013722540337766987,-0.0034877435587138475
sst2,742,of,0,-0.0046015385003362625,-0.01153063080200809,0.28417295479714705
sst2,742,what,0,-0.023330835355035388,-0.0046226608457800465,0.37704701646101224
sst2,742,will,0,0.04432489252472889,-0.010719348537531915,0.05152281125920819
sst2,742,open,0,0.08015326500511205,-0.021281103258418928,0.15023635822483028
sst2,742,this,0,0.027715521241767318,-0.01319978910444964,0.17996925512460107
sst2,742,year,0,0.039141162855505514,-0.019137771484141315,0.19799250448946182
sst2,742,.,0,0.029439813031018905,-0.0011091805521573407,0.14793376011616183
sst2,170,it,0,0.0005853757234722629,0.011619085911661386,-0.08187947306608218
sst2,170,'s,0,0.0025864374898151394,0.084748066496104,0.5162370281965443
sst2,170,also,0,0.002532960416639879,0.04735083878040314,0.18543728711466897
sst2,170,",",0,-0.002577926384192054,0.18620466440916061,-0.23420473775513959
sst2,170,clearly,1,0.0046429455361133316,0.07861821539700031,0.9044849432035078
sst2,170,",",0,-0.002577926384192054,0.08644992299377918,0.17766375227240633
sst2,170,great,1,0.004868961130303314,0.10656730830669403,1.6351732280405087
sst2,170,fun,1,0.004712345311056623,0.10830032825469971,1.4861946137507778
sst2,170,.,0,0.0008130546881556451,-0.012922760099172592,0.26684975679647016
sst2,602,instead,0,-0.21045724159191873,-0.11476198211312294,0.6747165988223942
sst2,602,",",0,0.03446672830130975,-0.015104705467820168,-0.11644768784424427
sst2,602,he,0,-0.03240416376590824,-0.06500608217902482,0.0687958427374234
sst2,602,shows,1,0.004907032171535893,0.011567156063392758,-0.06736602619634546
sst2,602,them,0,0.030944732446247857,0.07568965735845268,0.18529344171857062
sst2,602,the,0,-0.04976501603829081,0.07792789419181645,0.6852251250853671
sst2,602,respect,1,0.3933349585823159,0.5473318787990138,2.761941854350932
sst2,602,they,0,0.020263404377549043,0.03942730987910181,0.23284449737090612
sst2,602,are,0,0.030598626612689098,0.06973663775715977,0.0270966293159262
sst2,602,due,1,0.04205169534401807,0.06038417655508965,0.3670920765668617
sst2,602,.,0,0.00143433369212033,-0.021419106051325798,0.25243028166091575
sst2,287,it,0,0.0015997546538017945,0.004728111202248197,-0.07153163869250334
sst2,287,'s,0,-0.0032744696121776223,0.011875283897624931,0.2565964798395543
