dataset_name,idx,words,words_rationale,LIME,Partition SHAP,Integrated Gradient
sst2,506,crackerjack,1,-0.009766533275308329,0.07482255517425074,0.6375682643478064
sst2,506,entertainment,0,0.008183281252817207,-0.01234094477194958,0.0004832023952378861
sst2,506,--,0,0.0029379270067947686,-0.036650913632229276,0.24260601969844503
sst2,506,nonstop,1,0.006739819907750658,-0.07454770398703658,0.5945407488587782
sst2,506,romance,1,0.009775071234329417,-0.2610856623091422,0.6718712459726794
sst2,506,",",0,-0.0037672991674783363,0.023039543802951812,0.16598152973303237
sst2,506,music,0,0.008617522735659371,-0.04313444097897445,0.34241112629380993
sst2,506,",",0,-0.0037672991674783363,0.0056536339779995615,0.3368474822090528
sst2,506,suspense,0,0.009517517813886217,-0.154117606739419,0.6222168424155663
sst2,506,and,0,0.0012252192683273654,-0.08417461892076972,0.31302662853808993
sst2,506,action,0,0.009302206125234375,-0.020972795352463436,0.3958984931724241
sst2,506,.,0,0.0007507356036519149,0.01608820118690346,0.3297195559630625
sst2,742,it,0,0.06883690863413988,0.0017957363126184552,-0.14013749412061885
sst2,742,'s,0,0.014022170173675845,0.0035914726252369105,-0.06360075680961336
sst2,742,a,0,-0.01667178363880866,0.008023653350522717,-0.06824905273261991
sst2,742,demented,0,-0.06658965845754598,0.03637674205700676,-0.14348867615776567
sst2,742,kitsch,0,0.034650095939366084,0.03742320000579079,-0.18170541496142523
sst2,742,mess,0,-0.1560888294616766,0.04415548827226023,-0.22154598455692812
sst2,742,(,0,0.027271354981332287,0.0029870198267207553,0.15628731257603456
sst2,742,although,0,0.009596470250611994,0.005299132426332037,0.08850535316273583
sst2,742,the,0,0.003531512728349724,0.00402106914396147,0.07700984070595664
sst2,742,smeary,0,-0.014463773692913696,0.041316368757935165,0.0011448012166444393
sst2,742,digital,0,-0.00022169367119765517,0.007024974453946552,-0.046845620098349444
sst2,742,video,0,-0.02631969296192454,0.007208591218790016,-0.03920119405225387
sst2,742,does,0,-0.005051246343818689,0.0043935963333368595,0.0028362722322548876
sst2,742,match,0,0.01393874047372111,0.0049041771710634525,0.02018111181106491
sst2,742,the,0,0.003531512728349724,0.0016512113072693641,0.04681559564381076
sst2,742,muddled,0,-0.0146254456198195,0.048257060145729835,-0.010340392946675353
sst2,742,narrative,0,-0.0022679785545320855,0.0009961457838088567,0.08765278743352856
sst2,742,),0,0.0841533508078234,0.0009961457838088567,0.11691346717347759
sst2,742,",",0,0.06520734107919736,0.004153064374874633,0.1904371258712254
sst2,742,but,1,0.3310831290558455,-0.23095424584471402,0.665846542307013
sst2,742,it,0,0.06883690863413988,0.0006448778162848612,0.08037316484999082
sst2,742,'s,0,0.014022170173675845,0.0012897556325697224,0.34715842507335526
sst2,742,savvy,1,0.20241121363004919,-0.33123484917705354,0.7875088335155984
sst2,742,about,0,-0.0622172438800976,-0.009617899307704647,0.07669373661737726
sst2,742,celebrity,0,0.0062717750960150365,-0.03776058484399982,0.22789083728406417
sst2,742,and,0,0.10815832616333038,-0.005227048013330205,0.12134336538638951
sst2,742,has,0,0.05121496729818525,-0.00032658268197944065,0.3280775128443033
sst2,742,more,1,-0.03820761906975029,-0.00032658268197944065,-0.5382558566671778
sst2,742,guts,1,-0.03697803141734223,0.0009843360310090553,-0.270986923048562
sst2,742,and,0,0.10815832616333038,0.0018691904209845235,0.8269994219140635
sst2,742,energy,1,0.12234799935945534,-0.03871287503206986,0.5610424052282553
sst2,742,than,0,-0.04333005140558589,-0.001576243014278589,0.5275119137769143
sst2,742,much,0,0.040205292299140584,-0.0013722540337766987,-0.0034877435587138475
sst2,742,of,0,-0.004778747389880481,-0.01153063080200809,0.28417295479714705
sst2,742,what,0,-0.00755425691699186,-0.0046226608457800465,0.37704701646101224
sst2,742,will,0,0.04376934867696182,-0.010719348537531915,0.05152281125920819
sst2,742,open,0,0.05842491825165791,-0.021281103258418928,0.15023635822483028
sst2,742,this,0,0.014970680396161786,-0.01319978910444964,0.17996925512460107
sst2,742,year,0,0.017770476323271982,-0.019137771484141315,0.19799250448946182
sst2,742,.,0,0.011620829239532504,-0.0011091805521573407,0.14793376011616183
sst2,170,it,0,0.0010964066130699144,0.011619085911661386,-0.08187947306608218
sst2,170,'s,0,0.0024168695622543974,0.084748066496104,0.5162370281965443
sst2,170,also,0,0.002408336536832498,0.04735083878040314,0.18543728711466897
sst2,170,",",0,-0.00272136357946976,0.18620466440916061,-0.23420473775513959
sst2,170,clearly,1,0.00429422871881869,0.07861821539700031,0.9044849432035078
sst2,170,",",0,-0.00272136357946976,0.08644992299377918,0.17766375227240633
sst2,170,great,1,0.004715964679274882,0.10656730830669403,1.6351732280405087
sst2,170,fun,1,0.004766731203270196,0.10830032825469971,1.4861946137507778
sst2,170,.,0,0.0008116873090593391,-0.012922760099172592,0.26684975679647016
sst2,602,instead,0,-0.23120943555377732,-0.11476198211312294,0.6747165988223942
sst2,602,",",0,0.04463006041004488,-0.015104705467820168,-0.11644768784424427
sst2,602,he,0,-0.04093759910648455,-0.06500608217902482,0.0687958427374234
sst2,602,shows,1,0.03426955827578259,0.011567156063392758,-0.06736602619634546
sst2,602,them,0,0.02715012430497683,0.07568965735845268,0.18529344171857062
sst2,602,the,0,-0.042619205290760895,0.07792789419181645,0.6852251250853671
sst2,602,respect,1,0.4140618874473269,0.5473318787990138,2.761941854350932
sst2,602,they,0,0.015823327404783434,0.03942730987910181,0.23284449737090612
sst2,602,are,0,0.026622940718984973,0.06973663775715977,0.0270966293159262
sst2,602,due,1,0.03625572733787156,0.06038417655508965,0.3670920765668617
sst2,602,.,0,0.010418452775504697,-0.021419106051325798,0.25243028166091575
sst2,287,it,0,0.003682815865022418,0.004728111202248197,-0.07153163869250334
sst2,287,'s,0,0.00044915588038957886,0.011875283897624931,0.2565964798395543
sst2,287,a,0,0.005584724289528221,0.03778328459062006,0.42590690593847697
sst2,287,much,1,0.0052139942785581405,-0.001721246249001959,0.13677088043539834
sst2,287,more,1,-0.003312645458704309,-0.012007282196503618,-0.099870230723386
sst2,287,emotional,1,0.00817998665820969,0.02269075244017269,0.23489366851887805
sst2,287,journey,0,0.012894543725696019,0.03306214984479374,0.2763327673573486
sst2,287,than,0,0.01127363287576037,-0.0020303008335548034,0.0444001181994068
sst2,287,what,0,-0.000566098754531251,0.005073848720369995,0.08936766579911806
sst2,287,shyamalan,0,0.007821726203071972,0.04307412145578343,0.23305379764279985
sst2,287,has,0,0.0019370306260284068,0.06931190764090576,-0.0791249565629662
sst2,287,given,0,0.0021244092932490755,0.0112303478040413,0.08026611782174507
sst2,287,us,0,0.005532116161324733,-0.0020820422700925725,0.05743572536511035
sst2,287,in,0,0.006087489960196046,0.0005068742998556239,0.12225122067489069
sst2,287,his,0,0.006829470698313367,0.0176078282625095,0.12629059069716653
sst2,287,past,0,-0.0202741447129502,-0.03589843526923498,0.06061098642339953
sst2,287,two,0,-0.0017283423845016806,0.0013717307106272322,0.04567016344032708
sst2,287,movies,0,0.009145693811244408,0.0287059318602697,0.11372247604009202
sst2,287,",",0,0.0005340288652636638,-0.0005825402818008321,0.033162440013207076
sst2,287,and,0,0.0030564340153754824,0.004396832196248902,0.04035282343167647
sst2,287,gibson,0,-0.0007828080198669161,-0.016155843974815474,0.06661982016850142
sst2,287,",",0,0.0005340288652636638,0.0053634276820553675,0.06384934341288151
sst2,287,stepping,0,0.000295014298620798,0.013577700706405772,-0.09609177344086818
sst2,287,in,0,0.006087489960196046,0.017127329597456588,-0.06177746969385092
sst2,287,for,0,-0.0017735171354322189,0.013122648114545478,-0.0013365342102886427
sst2,287,bruce,0,0.002855865798599693,0.020122188257260455,0.16180494235625154
sst2,287,willis,0,0.002647947434114481,0.014754199071062936,0.14742066620086708
sst2,287,",",0,0.0005340288652636638,0.010969207270277871,-0.01849206186924105
sst2,287,is,0,-0.00032724052163392043,0.0023569775745272636,0.5760622188486251
sst2,287,the,0,0.0012904388904396323,0.011996358074247837,0.06219788516386649
sst2,287,perfect,1,0.015540600049158016,0.04240596890449524,0.5727561701550328
sst2,287,actor,0,-0.0020911940269025906,0.024328882247209548,0.3535765886414527
sst2,287,to,0,0.001107703436285554,0.011694019766790527,0.23639486325648423
sst2,287,take,0,0.002937100247796518,0.015343190277261394,0.13480213879425762
sst2,287,us,0,0.005532116161324733,0.01260074611221041,0.1438729404753218
sst2,287,on,0,0.0028339221516673553,0.012748454803867,0.10849966225266744
sst2,287,the,0,0.0012904388904396323,0.006665078408661343,0.13760300602289993
sst2,287,trip,0,-0.001993137759506518,0.007137170478346802,0.07058761321266237
sst2,287,.,0,-0.0029172735082975084,0.002818748771789528,0.1976156473341357
sst2,302,the,0,0.00016546754402291746,0.027956333942711353,0.16348860188668773
sst2,302,wild,0,0.001470575001821815,0.01921723410487175,0.3129963562720849
sst2,302,thornberrys,0,5.7029258538547205e-05,0.14869748800992966,0.4073106093484509
sst2,302,movie,0,0.0013838534454334913,0.10042672418057919,0.2671630566197485
sst2,302,is,0,-4.7848494633942746e-05,0.005012301728129387,0.28871944487650997
sst2,302,a,0,0.0006823735004125098,0.03913129400461912,1.0215876134214945
sst2,302,jolly,1,0.0023605162783924692,0.17274232488125563,1.566502688929122
sst2,302,surprise,1,0.002218681222024921,0.20449127070605755,1.0282980608446255
sst2,302,.,0,-0.00018078589753570834,-0.05161585286259651,0.4748690892904091
sst2,148,feels,0,-0.042067696666514436,-0.05302312092650633,0.4327359649410003
sst2,148,too,1,-0.3845366596133289,-0.1492629452438147,0.3919852022548809
sst2,148,formulaic,1,-0.3265917130231193,-0.17069385907143442,0.4615229884240654
sst2,148,and,0,0.024533213546198,0.007083972035767753,0.1938433371798623
sst2,148,too,1,-0.3845366596133289,-0.31934262793887075,0.48098800718252593
sst2,148,familiar,1,-0.0032569496821427896,-0.023242192216760788,0.11639446909869
sst2,148,to,0,-0.035775418119695875,-0.015099097104060396,0.3942729900286274
sst2,148,produce,0,0.010439255046220706,-0.001730519844234853,0.14536956029684406
sst2,148,the,0,-0.005305629067892592,-0.01125949434466141,0.08825780073435871
sst2,148,transgressive,0,-0.018399402490792933,-0.009152920360975259,0.37034477201592975
sst2,148,thrills,0,0.028929230777921984,0.251425049478712,0.0808108146552701
sst2,148,of,0,0.01676132204328285,0.002512652066798182,0.11177546422083574
sst2,148,early,0,-0.010410823406055099,0.05082935431346414,0.04795883128696389
sst2,148,underground,0,0.008723352824697703,-0.06456241047635558,0.13675080005136436
sst2,148,work,0,-0.0009016052282393916,0.01913608947143075,0.022013845121927497
sst2,148,.,0,0.006323568072331884,-0.0075778769205498975,0.07887106700710811
sst2,835,a,0,0.0020669576809556637,0.012176679261028767,0.14109259506123964
